character,description,runtime,imdb_score,imdb_votes,title,tmdb_score,animation,comedy,crime,documentation,drama,family,fantasy,history,horror,music,reality,romance,scifi,sport,thriller,war,western,AU,BR,CA,CAUS,CL,CN,CO,DE,DK,EG,ES,FR,GB,GBUS,HK,ID,IL,IN,IT,JP,KR,MX,MY,NG,NL,Other_countries,PH,PL,SE,TH,TR,TW,US,USGB,XX,ZA,Shah_Rukh_Khan,Boman_Irani,Kareena_Kapoor_Khan,Aamir_Khan,Yuki_Kaji,Priyanka_Chopra_Jonas,Junichi_Suwabe,Nawazuddin_Siddiqui,Kenjiro_Tsuda,Rani_Mukerji,Amitabh_Bachchan,Grey_DeLisle,Anupam_Kher,Maaya_Sakamoto,Naseeruddin_Shah,Fred_Tatasciore,Takahiro_Sakurai,Kari_Wahlgren,John_Abraham,Akshay_Kumar,Donald_Trump,Brijendra_Kala,Murali_Sharma,Om_Puri,Takehito_Koyasu,Tiffany_Haddish,John_Paul_Tremblay,Terry_Jones,Fred_Armisen,Robb_Wells,Tabu,Rajkummar_Rao,Mike_Smith,Mamoru_Miyano,Paresh_Rawal,Ajay_Devgn,Kevin_Michael_Richardson,Ranbir_Kapoor,Kappei_Yamaguchi,Nassar,Pankaj_Tripathi,John_Cleese,Mariya_Ise,Ron_Funches,Anil_Kapoor,Chris_Parnell,Hiroaki_Hirata,Johnny_Lever,Rishi_Kapoor,Adam_Sandler,Kim_Mi-kyeong,Tara_Strong,Ken_Jeong,Koichi_Yamadera,Daisuke_Ono,Sharat_Saxena,Abhishek_Bachchan,Yoshimasa_Hosoya,Carlos_Alazraqui,Saori_Hayami,Michael_Palin,Hochu_Otsuka,Eric_Idle,Jackie_Sandler,Konkona_Sen_Sharma,Kajol,Irrfan_Khan,Natsuki_Hanae,Michelle_Buteau,Eric_Bauza,Jane_Fonda,Deepika_Padukone,Akio_Otsuka,Aditi_Rao_Hydari,Kana_Hanazawa,Ikue_Otani,Dee_Bradley_Baker,Kensho_Ono,Kazuhiko_Inoue,Patrick_Roach,Jared_Sandler,Jun_Fukuyama,Joross_Gamboa,Kevin_Hart,Terry_Gilliam,Keegan-Michael_Key,Vir_Das,Kathryn_Bernardo,Jason_Schwartzman,Shahid_Kapoor,Vijay_Raaz,Sonam_Kapoor,Adil_Hussain,Nobunaga_Shimazaki,Manisha_Koirala,Ashleigh_Ball,Aoi_Yuki,Koji_Yusa,Tomokazu_Sugita,Graham_Chapman,Other_actors
Himself,"Still the ultimate comedy party animal, Bert Kreischer tells more stories about parenthood and family life in a stand-up special from Cleveland.",62.0,7.0,1973.0,Bert Kreischer: Hey Big Boy,7.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Himself,"Comedian Bert Kreischer is ready to take his shirt off and ""party hardy"" with his debut Netflix Original stand-up special, Bert Kreischer: Secret Time. Considered one of the best storytellers of his generation, Bert regales the audience at the Trocadero Theatre in Philadelphia with stories about zip-lining with his family, his daughter practicing softball with an imaginary ball, and upstaging ex-NBA player Ralph Sampson at a childhood basketball camp.",57.0,7.3,2330.0,Bert Kreischer: Secret Time,7.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self","Unnecessary milk substitutes. Bad passwords. Burlap underpants. 2020 may have sucked, but thankfully the jokes didn't.",76.0,5.4,632.0,Best of Stand-up 2020,5.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Zed, Argo, Treece, Chloe, Duane","Teenage friends plan an epic trip to Comic-Con to meet their idol, only to get caught in one hilariously awkward predicament after another.",24.0,6.3,301.0,Best.Worst.Weekend.Ever.,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Vikram Sirohi, DC 'Ahu' Ahluwalia, Commandant Tyagi, Nadir Haq, Puniya, Assad Akbar, Ajay Mudhalvan",A remote village becomes the arena of a breathless battle when an undead East India Company officer and his battalion of zombie redcoats attack a squad of modern-day soldiers.,47.0,5.4,8998.0,Betaal,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Jimmy McGill, Mike Ehrmantraut, Kim Wexler, Howard Hamlin, Nacho Varga, Lalo Salamanca, Gustavo Fring","Six years before Saul Goodman meets Walter White. We meet him when the man who will become Saul Goodman is known as Jimmy McGill, a small-time lawyer searching for his destiny, and, more immediately, hustling to make ends meet. Working alongside, and, often, against Jimmy, is “fixer” Mike Ehrmantraut. The series tracks Jimmy’s transformation into Saul Goodman, the man who puts “criminal” in “criminal lawyer"".",49.0,8.8,438575.0,Better Call Saul,8.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Arisa, Georgy Safronov, Alla Safronova, Sonya Safronova, Egor Safronov, Zhanna Barseneva, Bars, Svetlana Toropova, Boris Toropov, Gleb, Alexei Stepanovich Losev, Pavel Varlamov, Irina Plescheeva, Marina","Moscow in a not so distant future where human beings share their daily lives with robots. Georgy, a forensic who has a robot assistant, suddenly finds himself caught up in the first murder committed by a new kind of experimental humanoid.",52.0,7.3,8792.0,Better Than Us,7.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wiley Day, Adam Jones, Gord, Chuck Lott, Ronnie, Stacey, Mark",Between is the story of a town under siege from a mysterious disease that has wiped out everybody except those 21 years old and under. The series explores the power vacuum that results when a government has quarantined a 10-mile diameter area and left the inhabitants to fend for themselves.,25.0,5.9,9172.0,Between,5.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Hazel Ilagan, Louie Puyat, Myra (Hazel's Mom), Jerry (Hazel's Dad), Louie's Mom, Louie's Dad, Producer, Douglas, Jacob, Santi","Amidst the silence and isolation, Hazel and Louie find comfort in each other as they both needed it at that certain point in their lives. But knowing how far apart their worlds are, they can only hold on to the belief that some encounters are special because of how fleeting they are.",107.0,6.2,173.0,Between Maybes,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Zach Galifianakis, Carol, Cam, Boom Boom, Will Ferrell, Matthew McConaughey, David Letterman, Peter Dinklage, Jon Hamm, John Legend, Benedict Cumberbatch, Brie Larson, Chrissy Teigen, Keanu Reeves, Rashida Jones, Chance the Rapper, Hailee Steinfeld, Bobby Tisdale, John Cho, Adam Scott, Tiffany Haddish, Paul Rudd, Jason Schwartzman, Bruce Willis (archive footage), Tessa Thompson, A.D. Miles, Awkwafina, Gal Gadot, Gaya, Frannie Scheindlin, Amelia, AJ, The Piñata Man, Bill Yum, Jim Handle, Mike Burcho, Gerri Plop, Lisa the Tap Dancer, Megan the Tap Dancer, The Mysterious Donna, The Bubble Artist, Claudia, Greg Tooba, Dennis Tuba, Shiri Clarts, Lisa Enderwhol, Phoebe Bridgers, Matt Berninger, Mike Brewer, Walter Martínez, Matt Barrick, Earl Canderton, Burnt Millipede, Eugene Tennyson, Bartender, Tina, Jamie Kandt, Esq, DJ Fwap, Nic Jeffries","Galifianakis dreamed of becoming a star. But when Will Ferrell discovered his public access TV show, 'Between Two Ferns' and uploaded it to Funny or Die, Zach became a viral laughing stock. Now Zach and his crew are taking a road trip to complete a series of high-profile celebrity interviews and restore his reputation.",82.0,6.1,32036.0,Between Two Ferns: The Movie,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Lee Dong-sik, Han Joo-won, Park Jung-je, Yoo Jae-yi, Oh Ji-hwa, Nam Sang-bae, Kwon Hyuk, Han Ki-hwan, Do Hae-won, Lee Chang-jin, Oh Ji-hoon, Kang Jin-mook, Kang Min-jung, Lee Dong-sik (young), Im Gyu-seok, Jung Cheol-moon, Jo Gil-goo, Hwang Gwang-young, Kang Do-soo, Kwak Oh-sub, Lieutenant Ha, Im Seon-nyeo, Han Jeong-im","A serial murder case takes place in the small, peaceful city. The case is the same serial murder case that took place 20 years ago and changed Lee Dong-sik’s life. The two detectives work to catch the killer.",66.0,8.1,3010.0,Beyond Evil,8.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Mark, Audrey, Sua, Harper, Kanya, Captain Rose, Vilma, Garcia, Sarge, Sandra Jones, The Chief, Trent, Regina, Patrick, Justin, Carol, Pregnant Woman, Rose Corley, The Lieutenant","Detective Mark Corley storms his way onto an alien spaceship to rescue his estranged son. When the ship crashes in Southeast Asia, he forges an alliance with a band of survivors to take back the planet once and for all.",105.0,5.3,21834.0,Beyond Skyline,5.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Self - Host,"Secrets from the ""Stranger Things 2"" universe are revealed as cast and guests discuss the latest episodes with host Jim Rash. Caution: spoilers ahead!",21.0,7.4,1883.0,Beyond Stranger Things,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Jeeta, Sandeep Cheema, Mehar Singh / Bahawalpuria Jeweller, Anu, Maninder, Roop - Special Appearance, Balli, Jeeta’s Father, Roop’s Father",Sundeep leads a double life when he marries two women and keeps them from one another. His carefully planned life unravels when an old friend who knows his secret arrives looking to fall in love.,117.0,7.1,1021.0,Bhaji in Problem,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Jaggi Singh, Simi Kohli, Nimmo, Kaptaan Singh, Jaggi's Mother, Somi's Father, Simi's Mother, Kaptaan Singh's Mother, Nimmo's Grandfather",Jaggi comes from a Punjabi background and he aspires to take the popular Punjabi dance form of 'Bhangra' to an international platform and passionately works towards his dream. He meets his college rival in Simi and they both compete with each other to win the international dance competition.,131.0,6.2,361.0,Bhangra Paa Le,5.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Sikandar Khanna aka Siku, Bhavesh Joshi, Nandu Don, Rana, Rajat, Special Appearance ""Chavanprash"" Song, Special Appearance ""Chavanprash"" Song, Special Appearance ""Chavanprash"" Song, Company Boss","A young man who stands for the right discovers that he's destined to do bigger things, which will transform him from a common man into a Superhero.",155.0,7.599999999999999,8857.0,Bhavesh Joshi Superhero,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Bheeshma Prasad, Chaitra, Bheeshma, Parimal, Raghavan, Deva, Bheeshma's Company Employee, Bheeshma's Father, Jaya Prakash (JP), Viswajeet, Extended Cameo Appearance, Cameo Appearance","Bheeshma Prasad, a simple meme creator has his life turned around when he wages a war against a powerful agro company that creates harmful chemicals to increase the crop yield and make more money.",151.0,6.5,4028.0,Bheeshma,6.599999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ruhaan Randhawa, Reet Rathore, Manjulika/Anjulika, Chhote Pandit, Bade Pandit, Chacha, Bade Pandit's Wife, Thakur Sa, Debanshu Chatterjee, Tantrik, Uday Thakur, Mukhiya, Rajjo, Potlu, Naani, Aishwarya, Trisha","When strangers Reet and Ruhan cross paths, their journey leads to an abandoned mansion and a dreaded spirit who has been trapped for 18 years.",142.0,5.9,27244.0,Bhool Bhulaiyaa 2,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Sonny Koufax, Layla Maloney, Kevin Gerrity, Julian McGrath, Julian McGrath, Corinne Maloney, Delivery Guy, Homeless Guy, Arthur Brooks, Phil D'Amato, Vanessa, Lenny Koufax, Tommy Grayton, Mike, Singing Kangaroo, Mr. Herlihy, Restaurant Owner, Jared, Waitress, Sid, Paralegal, Castellucci, Reluctant Trick-or-Treat Giver (uncredited), Helicopter Pilot, Hooters Waitress (uncredited)","A lazy law school grad adopts a kid to impress his girlfriend, but everything doesn't go as planned and he becomes the unlikely foster father.",93.0,6.4,215053.0,Big Daddy,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Margaret Keane, Walter Keane, Dick Nolan, Enrico Banducci, DeeAnn, Ruben, John Canaday, Older Jane, Young Jane, Judge, Lily, Dino Olivetti, Olivetti Girl, 2nd Olivetti Girl, Factory Boss, Dad at Art Show, Boy at Art Show, Real Estate Guy, Fancy Lady, Tipsy Lady, Tipsy Man, Priest, Bathroom Man, Gossipy Woman #1, Gossipy Woman #2, Nosy Gallery Guy, Henri the Maitre'd, Gallery Assistant, Gallery Patron, Hippie Chick, Jehovah's Witness #1, Jehovah's Witness #2, Coed #1, Coed #2, Sexy Girl, Early Buyer, Proper Woman, Proper Woman, Proper Woman, Proper Woman, Proper Woman, Female Art Gallery Attendee, TV Host, Fan #1, Fan #2, Snobby Artist #1, Snobby Artist #2, Rich Man, Civic Leader, NY Society Man, Society Man #1, Society Man #2, Mrs. Teasdale, Radio DJ, Reporter #1, Reporter #2, Gannett Lawyer, Autograph Seeker, Margaret's Lawyer, Cal Tjader, Gannett Lawyer #2, Gannett Lawyer #3, Bailiff, Hungry i Patron, Hipster Lady, Hipster Man","In the late 1950s and early '60s, artist Walter Keane achieves unbelievable fame and success with portraits of saucer-eyed waifs. However, no one realizes that his wife, Margaret, is the real painter behind the brush. Although Margaret is horrified to learn that Walter is passing off her work as his own, she is too meek to protest too loudly. It isn't until the Keanes' marriage comes to an end and a lawsuit follows that the truth finally comes to light.",106.0,7.2,51.0,Big Eyes,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Nick Birch / Maury the Hormone Monster / Coach Steve (voice), Andrew Glouberman (voice), Jessi Glaser (voice), Missy Foreman-Greenwald (voice), Jay Bilzerian (voice), Matthew MacDell (voice), Diane Birch / Constance the Hormone Monstress (voice), Elliot Birch (voice), Ghost of Duke Ellington (voice)",Teenage friends find their lives upended by the wonders and horrors of puberty in this edgy comedy from real-life pals Nick Kroll and Andrew Goldberg.,27.0,7.900000000000001,76088.0,Big Mouth,7.900000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Self,"Big Timber follows the dangerous work of logger and sawmill owner Kevin Wenstob as he and his crew go to extremes to keep the family sawmill, and their way of life, alive.",48.0,6.6,705.0,Big Timber,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Kendall Knight, James Diamond, Carlos Garcia, Logan Mitchell, Katie Knight, Jennifer Knight, Kelly Wainwright, Gustavo Rocque, Penny Lane, Bald Villain, Princess, MI6 #1, MI6 #2, MI6 #3","In Big Time Movie, the guys must tap their inner spy as their adventure finds them driving exotic cars and jumping out of helicopters, while trying to make it to their first world tour concert on time. Hot on their trail are evil henchmen named Maxwell, British secret agents and Swedish spies as well as billionaire businessman, Sir Atticus Moon who wants back his precious device code named: “The Beetle,” an anti-gravitational device with enormous power.  Once they learn they’re carrying this precious cargo, the guys get pulled into a madcap mission throughout London, which threatens the onset of their world tour.  With the help of teen spy Penny Lane, the guys set out to save Penny’s father MI6 Agent Simon Lane and stop Sir Atticus Moon’s plot to use “The Beetle” to gain world domination (Nickpress).",68.0,6.1,1962.0,Big Time Movie,7.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
